order_id,product_id,add_to_cart_order,reordered,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_name,aisle_id,department_id,aisle,department,total_orders,avg_add_to_cart_order,avg_reorder_rate,avg_days_since_prior_order,product_sales,sales_per_week,sales_per_day
171430.0,130.0,3.0,1.0,10647.0,prior,28.0,Tuesday,22.0,14.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,5,8.55766,0.55985,11.145801453199072,29020,4166,42
2463823.0,130.0,3.0,1.0,10647.0,prior,29.0,Tuesday,22.0,0.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,5,8.55766,0.55985,11.145801453199072,29020,4166,42
560433.0,130.0,9.0,0.0,10710.0,prior,7.0,Monday,8.0,15.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,6088,294
2747484.0,130.0,1.0,0.0,10726.0,prior,12.0,Wednesday,12.0,1.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,4075,224
203930.0,130.0,9.0,0.0,11075.0,prior,5.0,Monday,9.0,30.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,6088,799
1124791.0,130.0,1.0,0.0,11109.0,prior,12.0,Friday,8.0,18.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,4695,214
3265857.0,130.0,4.0,0.0,11263.0,prior,3.0,Tuesday,15.0,23.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,4166,159
2977994.0,130.0,3.0,0.0,11929.0,prior,12.0,Monday,17.0,25.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,6088,390
629748.0,130.0,3.0,1.0,11929.0,prior,17.0,Sunday,19.0,26.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,3719,152
2716396.0,130.0,3.0,1.0,11929.0,prior,23.0,Tuesday,15.0,26.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,4166,159
2893983.0,130.0,2.0,1.0,11997.0,prior,8.0,Thursday,17.0,2.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,8,8.55766,0.55985,11.145801453199072,29020,3962,298
753687.0,130.0,2.0,1.0,11997.0,prior,15.0,Tuesday,16.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,8,8.55766,0.55985,11.145801453199072,29020,4166,390
2098801.0,130.0,1.0,1.0,11997.0,prior,17.0,Tuesday,16.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,8,8.55766,0.55985,11.145801453199072,29020,4166,390
2073978.0,130.0,1.0,1.0,11997.0,prior,37.0,Monday,16.0,0.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,8,8.55766,0.55985,11.145801453199072,29020,6088,244
2883014.0,116.0,1.0,0.0,11997.0,prior,10.0,Wednesday,14.0,2.0,English Muffins,93.0,3.0,breakfast bakery,bakery,8,8.55766,0.55985,11.145801453199072,49228,5687,525
1032417.0,116.0,3.0,1.0,11997.0,prior,14.0,Friday,15.0,2.0,English Muffins,93.0,3.0,breakfast bakery,bakery,8,8.55766,0.55985,11.145801453199072,49228,8787,628
2037201.0,116.0,2.0,1.0,11997.0,prior,26.0,Monday,16.0,7.0,English Muffins,93.0,3.0,breakfast bakery,bakery,8,8.55766,0.55985,11.145801453199072,49228,14236,454
3216730.0,130.0,8.0,0.0,12014.0,prior,5.0,Thursday,9.0,9.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,3962,289
2508643.0,130.0,2.0,0.0,12256.0,prior,3.0,Friday,17.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,4695,333
2807987.0,130.0,2.0,1.0,12256.0,prior,6.0,Monday,12.0,2.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,6088,483
1412038.0,130.0,7.0,1.0,12256.0,prior,7.0,Monday,12.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,6088,483
2969325.0,130.0,5.0,1.0,12256.0,prior,8.0,Friday,17.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,4695,333
2273570.0,130.0,1.0,1.0,12256.0,prior,9.0,Thursday,14.0,6.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,3962,393
1294384.0,130.0,1.0,1.0,12256.0,prior,10.0,Thursday,19.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,3962,85
1227286.0,130.0,2.0,1.0,12256.0,prior,12.0,Wednesday,18.0,5.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,4075,176
674109.0,130.0,1.0,1.0,12256.0,prior,13.0,Monday,12.0,5.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,6088,483
3202342.0,130.0,1.0,1.0,12256.0,prior,14.0,Friday,23.0,11.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,4695,83
148265.0,130.0,2.0,1.0,12256.0,prior,16.0,Thursday,12.0,6.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,3962,320
1583054.0,130.0,1.0,1.0,12256.0,prior,17.0,Tuesday,21.0,5.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,4166,129
2123987.0,130.0,1.0,1.0,12256.0,prior,18.0,Thursday,22.0,9.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,3962,110
426194.0,130.0,1.0,1.0,12256.0,prior,21.0,Saturday,11.0,6.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,2315,219
3383449.0,130.0,2.0,1.0,12256.0,prior,23.0,Thursday,13.0,10.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,3962,385
2676469.0,130.0,1.0,1.0,12256.0,prior,25.0,Wednesday,18.0,2.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,4075,176
2526892.0,130.0,2.0,1.0,12256.0,prior,28.0,Friday,9.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,4695,319
753458.0,130.0,4.0,1.0,12256.0,prior,29.0,Friday,21.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,4695,144
1723879.0,130.0,2.0,1.0,12256.0,prior,30.0,Saturday,19.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,18,8.55766,0.55985,11.145801453199072,29020,2315,107
551344.0,130.0,5.0,1.0,12674.0,prior,2.0,Monday,17.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,6088,390
3383211.0,130.0,5.0,1.0,12674.0,prior,3.0,Monday,17.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,6088,390
169608.0,130.0,3.0,1.0,12674.0,prior,4.0,Tuesday,17.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4166,207
2406771.0,130.0,1.0,1.0,12674.0,prior,5.0,Tuesday,13.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4166,445
1766758.0,130.0,1.0,1.0,12674.0,prior,6.0,Wednesday,9.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4075,438
955898.0,130.0,1.0,1.0,12674.0,prior,7.0,Thursday,9.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,3962,289
1525198.0,130.0,2.0,1.0,12674.0,prior,8.0,Wednesday,11.0,13.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4075,540
2554820.0,130.0,1.0,1.0,12674.0,prior,9.0,Tuesday,16.0,6.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4166,390
3222732.0,130.0,1.0,1.0,12674.0,prior,10.0,Thursday,10.0,9.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,3962,446
2958229.0,130.0,1.0,1.0,12674.0,prior,11.0,Friday,16.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4695,701
2852644.0,130.0,1.0,1.0,12674.0,prior,12.0,Thursday,16.0,6.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,3962,297
1150611.0,130.0,1.0,1.0,12674.0,prior,13.0,Wednesday,14.0,6.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4075,311
471644.0,130.0,1.0,1.0,12674.0,prior,14.0,Monday,13.0,5.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,6088,390
3015525.0,130.0,1.0,1.0,12674.0,prior,15.0,Thursday,11.0,10.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,3962,388
1216236.0,130.0,2.0,1.0,12674.0,prior,16.0,Friday,12.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4695,362
2962182.0,130.0,3.0,1.0,12674.0,prior,17.0,Tuesday,13.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4166,445
2561221.0,130.0,3.0,1.0,12674.0,prior,18.0,Sunday,12.0,5.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,3719,330
1551436.0,130.0,3.0,1.0,12674.0,prior,19.0,Wednesday,11.0,10.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4075,540
2496349.0,130.0,1.0,1.0,12674.0,prior,20.0,Wednesday,17.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4075,294
2155968.0,130.0,2.0,1.0,12674.0,prior,21.0,Thursday,14.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,3962,393
3277769.0,130.0,1.0,1.0,12674.0,prior,22.0,Wednesday,14.0,13.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4075,311
432566.0,130.0,5.0,1.0,12674.0,prior,23.0,Tuesday,11.0,6.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,23,8.55766,0.55985,11.145801453199072,29020,4166,363
1817309.0,130.0,7.0,0.0,12824.0,prior,2.0,Sunday,10.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,3719,298
2763020.0,130.0,7.0,1.0,12824.0,prior,6.0,Sunday,10.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,3719,298
3323881.0,130.0,7.0,1.0,12824.0,prior,8.0,Sunday,10.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,3719,298
3145359.0,130.0,8.0,1.0,12824.0,prior,10.0,Sunday,10.0,5.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,3719,298
2348326.0,130.0,6.0,1.0,12824.0,prior,11.0,Sunday,9.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,3719,263
3185157.0,130.0,3.0,1.0,12824.0,prior,12.0,Wednesday,9.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4075,438
1557733.0,130.0,4.0,1.0,12824.0,prior,13.0,Sunday,10.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,3719,298
2856231.0,130.0,1.0,1.0,12824.0,prior,15.0,Saturday,10.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,2315,194
123975.0,130.0,2.0,1.0,12824.0,prior,17.0,Friday,18.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4695,141
1640506.0,130.0,9.0,1.0,12824.0,prior,19.0,Friday,7.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4695,145
1087928.0,130.0,2.0,1.0,12824.0,prior,20.0,Tuesday,18.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4166,103
2713249.0,130.0,5.0,1.0,12824.0,prior,21.0,Saturday,12.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,2315,177
735572.0,130.0,4.0,1.0,12824.0,prior,22.0,Tuesday,18.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4166,103
867516.0,130.0,5.0,1.0,12824.0,prior,23.0,Saturday,10.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,2315,194
2967242.0,130.0,7.0,1.0,12824.0,prior,25.0,Wednesday,9.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4075,438
2145154.0,130.0,12.0,1.0,12824.0,prior,26.0,Friday,12.0,2.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4695,362
3286156.0,130.0,4.0,1.0,12824.0,prior,28.0,Friday,7.0,2.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4695,145
2666409.0,130.0,4.0,1.0,12824.0,prior,31.0,Wednesday,10.0,5.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4075,607
3095371.0,130.0,1.0,1.0,12824.0,prior,34.0,Thursday,13.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,3962,385
1275084.0,130.0,1.0,1.0,12824.0,prior,36.0,Thursday,11.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,3962,388
2694565.0,130.0,4.0,1.0,12824.0,prior,40.0,Monday,18.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,6088,90
703338.0,130.0,3.0,1.0,12824.0,prior,48.0,Monday,12.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,6088,483
485738.0,130.0,2.0,1.0,12824.0,prior,51.0,Friday,14.0,1.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4695,217
650869.0,130.0,3.0,1.0,12824.0,prior,57.0,Wednesday,18.0,1.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,24,8.55766,0.55985,11.145801453199072,29020,4075,176
1680953.0,130.0,2.0,0.0,12892.0,prior,11.0,Saturday,23.0,30.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,4,8.55766,0.55985,11.145801453199072,29020,2315,13
2483347.0,130.0,5.0,1.0,12892.0,prior,15.0,Saturday,11.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,4,8.55766,0.55985,11.145801453199072,29020,2315,219
2028080.0,130.0,2.0,1.0,12892.0,prior,17.0,Monday,12.0,14.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,4,8.55766,0.55985,11.145801453199072,29020,6088,483
3243104.0,116.0,8.0,0.0,12892.0,prior,16.0,Monday,12.0,2.0,English Muffins,93.0,3.0,breakfast bakery,bakery,4,8.55766,0.55985,11.145801453199072,49228,14236,1421
3243104.0,1.0,17.0,0.0,12892.0,prior,16.0,Monday,12.0,2.0,Chocolate Sandwich Cookies,61.0,19.0,cookies cakes,snacks,4,8.55766,0.55985,11.145801453199072,17344,4813,396
1427313.0,130.0,7.0,0.0,13268.0,prior,5.0,Sunday,10.0,18.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,3719,298
1079474.0,130.0,3.0,0.0,13336.0,prior,2.0,Thursday,13.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,3962,385
607732.0,130.0,2.0,1.0,13336.0,prior,3.0,Tuesday,17.0,26.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,4166,207
773563.0,130.0,5.0,1.0,13336.0,prior,4.0,Monday,9.0,13.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,6088,799
773563.0,1.0,1.0,0.0,13336.0,prior,4.0,Monday,9.0,13.0,Chocolate Sandwich Cookies,61.0,19.0,cookies cakes,snacks,3,8.55766,0.55985,11.145801453199072,17344,4813,519
759491.0,130.0,2.0,1.0,13462.0,prior,2.0,Monday,9.0,4.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,6,8.55766,0.55985,11.145801453199072,29020,6088,799
289229.0,130.0,4.0,1.0,13462.0,prior,3.0,Monday,14.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,6,8.55766,0.55985,11.145801453199072,29020,6088,470
1241706.0,130.0,3.0,1.0,13462.0,prior,14.0,Tuesday,10.0,8.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,6,8.55766,0.55985,11.145801453199072,29020,4166,421
1403465.0,130.0,1.0,1.0,13462.0,prior,15.0,Tuesday,13.0,7.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,6,8.55766,0.55985,11.145801453199072,29020,4166,445
140277.0,130.0,1.0,1.0,13462.0,prior,16.0,Tuesday,13.0,0.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,6,8.55766,0.55985,11.145801453199072,29020,4166,445
2874907.0,130.0,3.0,0.0,13538.0,prior,4.0,Monday,21.0,30.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,6088,116
1826581.0,130.0,1.0,1.0,13652.0,prior,2.0,Wednesday,22.0,17.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,4075,28
1236156.0,130.0,1.0,1.0,13652.0,prior,4.0,Monday,22.0,25.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,6088,197
175773.0,130.0,4.0,0.0,13721.0,prior,3.0,Monday,15.0,5.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,6088,455
771812.0,130.0,2.0,0.0,14179.0,prior,31.0,Thursday,11.0,11.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,2,8.55766,0.55985,11.145801453199072,29020,3962,388
1095952.0,1.0,2.0,0.0,14179.0,prior,23.0,Wednesday,11.0,4.0,Chocolate Sandwich Cookies,61.0,19.0,cookies cakes,snacks,2,8.55766,0.55985,11.145801453199072,17344,1891,144
1937340.0,130.0,1.0,0.0,14352.0,prior,4.0,Monday,14.0,30.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,2,8.55766,0.55985,11.145801453199072,29020,6088,470
764038.0,130.0,1.0,1.0,14352.0,prior,6.0,Friday,12.0,27.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,2,8.55766,0.55985,11.145801453199072,29020,4695,362
2796546.0,130.0,3.0,0.0,14359.0,prior,3.0,Friday,0.0,2.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,1,8.55766,0.55985,11.145801453199072,29020,4695,42
236187.0,130.0,1.0,0.0,14395.0,prior,7.0,Monday,9.0,30.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,4,8.55766,0.55985,11.145801453199072,29020,6088,799
812082.0,1.0,2.0,0.0,14395.0,prior,9.0,Monday,9.0,30.0,Chocolate Sandwich Cookies,61.0,19.0,cookies cakes,snacks,4,8.55766,0.55985,11.145801453199072,17344,4813,519
1580355.0,1.0,5.0,1.0,14395.0,prior,10.0,Tuesday,15.0,22.0,Chocolate Sandwich Cookies,61.0,19.0,cookies cakes,snacks,4,8.55766,0.55985,11.145801453199072,17344,2241,90
2662993.0,1.0,6.0,1.0,14395.0,prior,11.0,Monday,10.0,27.0,Chocolate Sandwich Cookies,61.0,19.0,cookies cakes,snacks,4,8.55766,0.55985,11.145801453199072,17344,4813,860
1771945.0,130.0,11.0,0.0,14396.0,prior,11.0,Tuesday,18.0,3.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,2,8.55766,0.55985,11.145801453199072,29020,4166,103
2720674.0,130.0,3.0,1.0,14396.0,prior,12.0,Thursday,0.0,9.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,2,8.55766,0.55985,11.145801453199072,29020,3962,43
293061.0,130.0,4.0,0.0,14591.0,prior,4.0,Thursday,15.0,30.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,3962,280
2824210.0,130.0,2.0,1.0,14591.0,prior,6.0,Thursday,16.0,30.0,Vanilla Milk Chocolate Almond Ice Cream Bars Multi-Pack,37.0,1.0,ice cream ice,frozen,3,8.55766,0.55985,11.145801453199072,29020,3962,297
